Feature,Instance,X,Y,Weight
A,794,3509.31,4843.7,0.01
A,795,503.03,3997.78,0.2
A,796,2214.95,195.75,0.14
A,797,4718.92,1974.87,0.2
A,798,2706.65,3883.14,0.27
A,799,1786.41,3926.96,0.02
A,800,3399.42,1129.77,0.06
A,801,1705.96,3413.83,0.27
A,802,4602.02,145.76,0.07
A,803,192.16,4954.36,0.08
A,804,75.4,848.91,0.06
A,805,2325.67,589.58,0.27
A,806,4470.12,4215.69,0.06
A,807,3427.47,4825.82,0.05
A,808,514.22,3494.93,0.06
A,809,3304.02,1915.24,0.2
A,810,3630.38,4611.89,0.04
A,811,4437.58,3144.36,0.07
A,812,2819.47,1298.11,0.13
A,813,976.07,2835.82,0.03
A,814,3404.72,3924.2,0.04
A,815,2400.44,4242.46,0.24
A,816,4476.59,4012.13,0.12
A,817,3374.07,3126.72,0.17
A,818,2321.01,3543.2,0.18
A,819,1426.89,2127.02,0.2
A,820,1425.21,1411.38,0.49
A,821,4799.42,2968.08,0.03
A,822,3360.25,2497.73,0.16
A,823,3131.84,2849.79,0.01
A,824,978.06,2740.89,0.01
A,825,80.78,691.27,0.08
A,826,1182.25,2542.86,0.03
A,827,3757.81,4284.31,0.01
A,828,476.42,3625.93,0.02
A,829,2771.72,746.62,0.02
A,830,4103.47,508.19,0.14
A,831,177.38,1179.54,0.2
A,832,1113.05,4135.04,0.02
A,833,1362.86,454.91,0.01
A,834,2758.32,4102.74,0.08
A,835,2132.61,4839.77,0.09
A,836,3698.08,4474.87,0.04
A,837,3731.87,4337.0,0.11
A,838,4855.76,565.12,0.01
A,839,4757.85,972.69,0.11
A,840,4086.46,2175.58,0.02
A,841,2223.17,2703.68,0.2
A,842,4464.49,1669.34,0.34
A,843,4749.16,926.77,0.09
A,844,3993.36,4123.59,0.12
A,845,1664.78,3741.06,0.07
A,846,1693.59,3922.36,0.11
A,847,2996.65,3927.66,0.04
A,848,4325.63,4515.36,0.07
A,849,1297.78,1017.75,0.05
A,850,1202.48,2314.11,0.2
A,851,3679.77,4515.34,0.03
A,852,3451.24,2133.89,0.02
A,853,2551.76,4665.82,0.1
A,854,2463.95,4643.69,0.19
A,855,904.1,2038.21,0.02
A,856,24.03,4584.6,0.2
A,857,1425.92,1574.22,0.2
A,858,1477.84,2251.9,0.03
A,859,4700.32,2409.9,0.03
A,860,4466.78,4157.27,0.05
A,861,3476.11,4312.23,0.05
A,862,2575.26,1004.07,0.09
A,863,1576.55,2922.6,0.14
A,864,1944.49,2915.79,0.2
A,865,2166.87,3372.0,0.09
A,866,3066.29,1392.55,0.2
A,867,937.39,4176.63,0.25
A,868,1014.33,4268.56,0.02
A,869,3393.18,3303.65,0.1
A,870,941.65,682.23,0.03
A,871,1656.64,295.42,0.05
A,872,4742.07,2910.49,0.2
A,873,2607.27,2039.9,0.09
A,874,4974.3,3049.56,0.28
A,875,296.33,4621.06,0.02
A,876,2305.78,3203.64,0.03
A,877,4859.08,374.28,0.23
A,878,691.91,3156.82,0.04
A,879,3855.98,325.34,0.12
A,880,3550.39,727.8,0.04
A,881,809.8,387.58,0.02
A,882,4443.4,3778.35,0.09
A,883,2420.9,2546.0,0.02
A,884,4335.87,3189.1,0.31
A,885,2502.0,2585.56,0.01
A,886,1974.57,2457.02,0.04
A,887,3178.83,2890.79,0.13
A,888,2474.18,4126.32,0.08
A,889,3013.51,4369.4,0.15
A,890,2057.72,4343.86,0.3
A,891,6.54,2447.54,0.31
A,892,2773.21,2310.95,0.07
A,893,929.7,3132.03,0.1
A,894,2987.02,4037.76,0.19
A,895,3553.77,3269.92,0.03
A,896,2837.69,3572.65,0.42
A,897,652.77,2869.97,0.11
A,898,2016.88,552.79,0.03
A,899,1075.69,1115.09,0.04
A,900,4990.49,1126.95,0.2
A,901,84.34,1756.47,0.02
A,902,297.71,3453.41,0.02
A,903,3346.45,1699.84,0.06
A,904,3306.74,4039.81,0.14
A,905,815.46,2345.16,0.2
A,906,25.23,343.97,0.03
A,907,919.15,2448.05,0.06
A,908,4358.77,1725.23,0.07
A,909,466.61,332.26,0.08
A,910,1578.94,5006.75,0.02
A,911,3009.53,2307.89,0.06
A,912,33.85,4774.61,0.17
A,913,4200.74,3581.87,0.09
A,914,2370.28,2814.68,0.03
A,915,2368.04,4739.74,0.2
A,916,1199.03,3630.26,0.03
A,917,1611.39,710.84,0.05
A,918,4294.87,2653.98,0.08
A,919,2368.01,1017.98,0.07
A,920,4030.44,1661.99,0.05
A,921,1551.45,4509.24,0.3
A,922,1484.51,3396.28,0.17
A,923,2402.64,822.77,0.19
A,924,1680.49,1696.0,0.17
A,925,3600.19,2900.17,0.21
A,926,1319.75,4409.66,0.18
A,927,250.46,2294.08,0.37
A,928,832.38,4578.6,0.2
A,929,3235.4,2607.26,0.07
A,930,432.44,1064.9,0.01
A,931,571.95,483.79,0.09
A,932,4882.77,651.69,0.06
A,933,3102.55,709.75,0.04
A,934,1033.51,3671.58,0.15
A,935,5001.54,2828.05,0.02
A,936,1655.67,3984.48,0.07
A,937,3118.01,459.35,0.02
A,938,3146.9,4391.48,0.45
A,939,543.68,4189.67,0.15
A,940,4676.72,687.2,0.12
A,941,2366.87,2979.6,0.02
A,942,4290.91,2343.38,0.06
A,943,1032.72,3896.59,0.15
A,944,170.59,4449.98,0.12
A,945,1843.39,1885.22,0.12
A,946,1389.6,2288.4,0.09
A,947,4546.13,3981.52,0.32
A,948,255.0,3984.7,0.11
A,949,4982.57,968.33,0.02
A,950,1251.8,4174.33,0.04
A,951,1272.99,1389.67,0.08
A,952,4000.94,3078.37,0.2
A,953,1460.29,514.49,0.06
A,954,1157.0,3842.22,0.06
A,955,2265.52,2208.61,0.06
A,956,3239.93,2927.5,0.18
A,957,111.85,2312.12,0.12
A,958,3148.94,395.26,0.2
A,959,1651.56,2001.9,0.08
A,960,3257.39,2779.35,0.15
A,961,4210.81,1283.92,0.02
A,962,1112.47,4015.84,0.15
A,963,1395.3,1719.96,0.04
A,964,170.9,1442.73,0.07
A,965,1071.03,450.65,0.04
A,966,1882.81,4967.91,0.09
A,967,1966.6,4810.16,0.03
A,968,2705.17,3346.59,0.12
A,969,2295.05,2336.65,0.2
A,970,1894.0,1551.66,0.05
A,971,2623.76,2339.18,0.14
A,972,688.12,4551.92,0.03
A,973,1237.35,1632.68,0.05
A,974,1379.78,1702.87,0.15
A,975,4415.93,3679.41,0.13
A,976,4888.37,1286.45,0.08
A,977,4407.78,306.84,0.07
A,978,1778.0,795.54,0.2
A,979,1516.54,727.59,0.38
A,980,1891.5,2768.93,0.05
A,981,3201.71,4537.48,0.23
A,982,3355.0,2485.0,0.1
A,983,2971.25,598.83,0.07
A,984,238.77,2409.61,0.2
A,985,1128.68,1648.06,0.03
A,986,2795.34,4337.63,0.01
A,987,1758.47,4480.95,0.2
A,988,99.14,522.17,0.69
A,989,716.72,1816.85,0.08
A,990,2775.15,298.59,0.08
A,991,1780.18,2854.55,0.02
A,992,3727.91,3503.92,0.02
A,993,3908.79,596.36,0.2
A,994,560.13,1659.77,0.31
A,995,3032.16,1909.63,0.09
A,996,1830.05,1567.46,0.07
A,997,445.15,4125.07,0.05
A,998,3349.95,3086.28,0.05
A,999,3984.18,3203.13,0.03
A,1000,1580.67,638.52,0.12
A,1001,1393.91,3970.17,0.07
A,1002,574.19,2767.87,0.02
A,1003,884.06,550.74,0.35
A,1004,4527.98,4926.83,0.16
A,1005,207.7,1255.82,0.02
A,1006,78.82,4699.7,0.09
A,1007,2952.43,1592.91,0.2
A,1008,988.75,347.17,0.2
A,1009,809.57,4851.08,0.07
A,1010,3576.21,2374.88,0.16
A,1011,38.7,3579.0,0.15
A,1012,4377.45,4219.05,0.2
A,1013,4818.01,1227.89,0.01
A,1014,3892.48,2633.39,0.09
A,1015,1131.0,2012.86,0.2
A,1016,1537.99,2513.6,0.02
A,1017,236.17,2136.63,0.18
A,1018,3904.68,2810.01,0.14
A,1019,2280.36,960.04,0.04
A,1020,2619.85,3358.05,0.01
A,1021,1068.38,633.3,0.04
A,1022,1452.07,1776.34,0.33
A,1023,1830.81,2130.35,0.08
A,1024,3615.02,3852.24,0.12
A,1025,3136.32,3002.78,0.13
A,1026,2276.71,4133.1,0.02
A,1027,4626.91,4205.79,0.09
A,1028,599.81,2814.91,0.08
A,1029,4592.72,1355.14,0.03
A,1030,2949.86,4656.18,0.03
A,1031,1658.26,1894.59,0.14
A,1032,3795.83,3194.84,0.72
A,1033,4717.83,2565.22,0.02
A,1034,4463.52,815.8,0.05
A,1035,2688.23,3178.74,0.01
A,1036,3066.81,4849.52,0.28
A,1037,2231.23,218.17,0.08
A,1038,1306.51,4405.4,0.05
A,1039,2126.93,2601.11,0.05
A,1040,2388.24,2687.66,0.02
A,1041,2612.86,40.24,0.18
A,1042,4497.07,3128.22,0.27
A,1043,4736.15,2404.9,0.11
A,1044,2886.68,1030.38,0.07
A,1045,1536.82,1089.77,0.02
A,1046,3217.28,925.22,0.19
A,1047,3010.19,2963.67,0.21
A,1048,1699.79,4173.79,0.26
A,1049,1837.48,3257.23,0.49
A,1050,2058.5,4265.58,0.05
A,1051,2666.83,2799.22,0.07
A,1052,1164.01,4957.58,0.03
A,1053,4935.97,2427.18,0.2
A,1054,1901.87,4408.74,0.12
A,1055,2899.29,1194.41,0.19
A,1056,687.97,1991.62,0.09
A,1057,3966.9,262.2,0.06
A,1058,2043.32,1618.02,0.19
A,1059,2397.52,667.6,0.2
A,1060,3458.69,2312.94,0.27
A,1061,4678.54,3433.14,0.06
A,1062,4278.98,1598.46,0.11
A,1063,4961.46,2141.59,0.01
A,1064,1839.34,4267.56,0.05
A,1065,3518.37,2132.71,0.08
A,1066,2567.93,3869.71,0.24
A,1067,542.6,3122.66,0.2
A,1068,20.83,4813.64,0.02
A,1069,3876.23,4539.49,0.08
A,1070,3192.25,2308.97,0.07
A,1071,503.03,3477.94,0.1
A,1072,3131.1,342.41,0.08
A,1073,401.8,1225.67,0.2
A,1074,1958.33,2747.99,0.02
A,1075,920.36,81.78,0.07
A,1076,1776.27,1169.87,0.02
A,1077,4798.54,4745.57,0.08
A,1078,4587.04,4233.68,0.08
A,1079,3520.24,4565.56,0.07
A,1080,4996.13,2794.39,0.11
A,1081,587.85,2634.31,0.2
A,1082,890.37,766.57,0.1
A,1083,3626.49,1818.27,0.17
A,1084,1449.01,844.24,0.03
A,1085,241.37,2229.68,0.04
A,1086,2741.79,2858.03,0.03
A,1087,2475.35,1149.72,0.15
A,1088,1809.9,1200.6,0.46
A,1089,302.05,3936.57,0.13
A,1090,1196.66,3735.79,0.1
A,1091,183.26,4091.35,0.04
A,1092,3347.2,3436.6,0.03
A,1093,356.44,1398.05,0.2
A,1094,4071.17,797.03,0.16
A,1095,3535.61,787.15,0.07
A,1096,1293.4,4310.67,0.03
A,1097,4543.36,397.86,0.04
A,1098,1721.12,2868.72,0.23
A,1099,2587.57,2364.52,0.02
A,1100,1715.92,3583.53,0.03
A,1101,4776.66,1114.09,0.05
A,1102,2506.62,3690.68,0.04
A,1103,2339.99,3918.24,0.06
A,1104,3694.52,3648.82,0.03
A,1105,2935.66,3386.44,0.13
A,1106,3931.64,4583.67,0.04
A,1107,3368.9,1260.34,0.06
A,1108,2611.13,1496.5,0.35
A,1109,4287.11,2453.77,0.07
A,1110,410.13,2228.43,0.03
A,1111,2747.1,651.98,0.04
A,1112,2308.62,4454.22,0.02
A,1113,936.28,3431.12,0.14
A,1114,3314.67,2077.49,0.07
A,1115,4428.6,3941.18,0.23
A,1116,3613.03,2937.52,0.02
A,1117,2220.65,2613.13,0.21
A,1118,3959.13,4069.17,0.01
A,1119,1584.73,4656.52,0.04
A,1120,1096.61,1438.2,0.07
A,1121,2703.53,422.35,0.2
A,1122,2861.37,149.17,0.25
A,1123,1855.51,1709.73,0.04
A,1124,941.77,3283.02,0.17
A,1125,2786.73,224.62,0.08
A,1126,3581.61,133.8,0.01
A,1127,1954.39,4487.49,0.15
A,1128,836.43,4124.68,0.05
A,1129,3805.47,3052.4,0.15
A,1130,2754.4,3908.86,0.2
A,1131,603.58,1617.03,0.08
A,1132,4220.21,3994.48,0.09
A,1133,4773.41,994.11,0.01
A,1134,2363.02,755.77,0.3
A,1135,2301.21,3541.96,0.06
A,1136,4911.77,4630.59,0.27
A,1137,1357.16,3971.93,0.18
A,1138,4524.9,2324.75,0.04
A,1139,2790.61,2159.45,0.2
A,1140,2598.72,4226.56,0.08
A,1141,2489.35,31.64,0.01
A,1142,4290.76,4203.98,0.17
A,1143,359.57,3479.24,0.21
A,1144,983.13,2733.16,0.09
A,1145,1776.7,4834.45,0.08
A,1146,263.7,3532.33,0.02
A,1147,1902.12,2187.75,0.11
A,1148,834.62,1086.5,0.22
A,1149,1202.14,3866.89,0.03
A,1150,375.76,861.39,0.04
A,1151,4346.71,186.0,0.05
A,1152,981.81,4244.78,0.02
A,1153,312.85,3951.02,0.01
A,1154,3776.63,2982.46,0.11
A,1155,4962.59,3511.68,0.02
A,1156,1334.07,1646.02,0.04
A,1157,453.68,3527.84,0.12
A,1158,1419.51,571.93,0.16
A,1159,2326.28,16.23,0.2
A,1160,3634.91,1294.18,0.27
A,1161,10.98,4629.86,0.1
A,1162,3979.08,2466.76,0.22
A,1163,3278.25,1379.44,0.11
A,1164,2728.46,4169.41,0.14
A,1165,3137.31,3438.4,0.08
A,1166,1122.61,3923.72,0.11
A,1167,1783.69,1737.32,0.37
A,1168,4879.85,2303.36,0.2
A,1169,4049.83,45.98,0.06
A,1170,3891.13,1408.55,0.09
A,1171,4702.6,3000.67,0.26
A,1172,2770.58,3265.01,0.03
A,1173,3500.38,3617.69,0.2
A,1174,3078.65,3374.28,0.19
A,1175,768.24,262.69,0.01
A,1176,3760.22,1185.91,0.13
A,1177,231.98,4081.58,0.77
A,1178,850.41,4716.85,0.11
A,1179,1206.92,3515.06,0.2
A,1180,966.52,3933.41,0.14
A,1181,1222.56,4607.22,0.16
A,1182,4845.15,1524.18,0.02
A,1183,2389.08,2410.35,0.03
A,1184,4862.32,3716.36,0.14
A,1185,3647.99,4116.15,0.04
A,1186,1522.1,2280.3,0.2
A,1187,1125.09,2226.36,0.13
A,1188,1591.57,2010.32,0.08
A,1189,1859.28,714.06,0.01
A,1190,3966.38,4660.57,0.04
A,1191,3300.78,4354.18,0.02
A,1192,3401.18,2874.62,0.05
A,1193,4678.18,4936.7,0.13
A,1194,3691.74,2702.11,0.11
A,1195,886.91,163.0,0.16
A,1196,1096.44,534.77,0.18
A,1197,4079.46,4957.72,0.04
A,1198,185.99,95.38,0.03
A,1199,3155.51,1246.39,0.07
A,1200,875.93,1090.03,0.08
A,1201,3755.36,4362.29,0.04
A,1202,4726.3,1652.09,0.26
A,1203,3740.59,1479.92,0.08
A,1204,60.82,3005.62,0.12
A,1205,2490.01,3840.09,0.17
A,1206,2857.57,492.85,0.04
A,1207,4548.68,1305.96,0.02
A,1208,632.63,1868.38,0.03
A,1209,1206.04,1970.54,0.06
A,1210,1846.0,2452.38,0.05
A,1211,3718.62,2160.21,0.15
A,1212,2829.45,3484.99,0.21
A,1213,3019.71,987.33,0.03
A,1214,3200.84,1167.37,0.05
A,1215,2040.37,1496.19,0.11
A,1216,3854.81,612.88,0.08
A,1217,4838.13,2876.35,0.04
A,1218,905.2,3938.49,0.25
A,1219,4627.88,1749.09,0.03
A,1220,4134.03,3198.25,0.08
A,1221,4875.88,686.11,0.05
A,1222,212.1,2046.82,0.17
A,1223,2305.43,603.59,0.1
A,1224,986.09,2773.5,0.11
A,1225,4325.09,3317.61,0.25
A,1226,3889.34,1184.97,0.11
A,1227,4400.39,3423.55,0.09
A,1228,2371.41,1595.15,0.43
A,1229,1532.84,1241.31,0.03
A,1230,3632.38,2753.26,0.07
A,1231,3279.08,3893.44,0.08
A,1232,965.26,993.82,0.05
A,1233,4985.28,2244.69,0.04
A,1234,654.72,1672.33,0.24
A,1235,400.75,1694.14,0.01
A,1236,2240.5,4456.96,0.29
A,1237,2836.51,3647.75,0.2
A,1238,2576.5,3032.5,0.02
A,1239,1948.11,782.63,0.06
A,1240,1179.56,2416.12,0.09
A,1241,1.24,427.34,0.04
A,1242,1842.28,3722.76,0.2
A,1243,2606.85,2669.84,0.35
A,1244,1212.49,1414.58,0.16
A,1245,504.94,4310.05,0.04
A,1246,2405.65,3386.58,0.07
A,1247,3116.71,1380.76,0.47
A,1248,4919.17,982.44,0.27
A,1249,4720.86,4218.28,0.29
A,1250,2061.54,60.74,0.04
A,1251,4948.86,4313.76,0.16
A,1252,2372.75,2630.95,0.12
A,1253,1077.12,4432.38,0.04
A,1254,3348.46,752.64,0.06
A,1255,847.06,4338.91,0.18
A,1256,4647.05,750.21,0.12
A,1257,61.75,1216.26,0.07
A,1258,2752.03,2851.74,0.2
A,1259,2051.16,2242.5,0.11
A,1260,3386.97,2315.45,0.06
A,1261,1032.2,4240.15,0.15
A,1262,1167.4,1090.7,0.2
A,1263,4288.49,3853.92,0.23
A,1264,1340.25,1455.75,0.09
A,1265,3728.58,1594.06,0.15
A,1266,3311.64,2729.82,0.2
A,1267,3721.09,1118.81,0.25
A,1268,2467.26,687.48,0.07
A,1269,3054.6,4211.33,0.07
A,1270,2645.64,3174.46,0.1
A,1271,4321.37,459.85,0.04
A,1272,567.52,1166.03,0.01
A,1273,4663.0,1655.44,0.16
A,1274,3324.82,1900.45,0.2
A,1275,3628.73,2067.44,0.2
A,1276,3931.28,2478.36,0.68
A,1277,831.31,4746.09,0.2
A,1278,4028.55,708.72,0.08
A,1279,3146.36,1282.04,0.2
A,1280,3342.47,2223.2,0.05
A,1281,3092.14,1892.71,0.15
A,1282,2024.06,4253.0,0.06
A,1283,1027.27,1917.22,0.09
A,1284,2029.12,3942.94,0.02
A,1285,3749.0,2064.55,0.2
A,1286,4797.14,2839.84,0.03
A,1287,4596.86,212.51,0.04
A,1288,2994.07,572.34,0.28
A,1289,3672.62,1.37,0.2
A,1290,1427.7,2633.05,0.21
A,1291,529.1,4439.8,0.06
A,1292,2827.02,1661.14,0.19
A,1293,2662.78,833.29,0.08
A,1294,1898.51,3975.0,0.05
A,1295,2090.27,1758.54,0.2
A,1296,2541.12,1772.55,0.05
A,1297,868.86,422.44,0.01
A,1298,82.33,2428.66,0.1
A,1299,3435.79,1314.53,0.09
A,1300,138.76,2745.78,0.24
A,1301,4626.32,4381.88,0.18
A,1302,3151.45,1564.18,0.2
A,1303,2270.3,1091.44,0.28
A,1304,2881.5,618.81,0.06
A,1305,1752.02,3456.2,0.1
A,1306,2036.09,3144.99,0.14
A,1307,4854.34,709.42,0.05
A,1308,1694.1,3652.34,0.25
A,1309,4065.69,362.92,0.39
A,1310,1590.21,193.98,0.03
A,1311,18.71,3054.12,0.09
A,1312,1852.67,1990.46,0.18
A,1313,4523.44,3024.59,0.01
A,1314,1970.98,4174.42,0.03
A,1315,130.18,565.41,0.32
A,1316,2136.56,2358.1,0.07
A,1317,4862.61,3681.93,0.1
A,1318,3006.73,1147.21,0.03
A,1319,1288.34,1262.84,0.1
A,1320,4390.84,1571.34,0.01
A,1321,2951.79,1279.71,0.05
A,1322,2222.98,3634.06,0.27
A,1323,4722.45,4396.13,0.08
A,1324,1918.21,159.44,0.2
A,1325,3728.34,1429.99,0.01
A,1326,3362.97,3072.86,0.15
A,1327,4724.32,4944.78,0.38
A,1328,2727.06,1572.2,0.05
A,1329,2529.21,1161.0,0.04
A,1330,2040.74,4245.71,0.04
A,1331,4120.46,3707.08,0.1
A,1332,488.63,1186.61,0.14
A,1333,1319.65,4678.0,0.04
A,1334,3282.38,1172.41,0.12
A,1335,2702.68,546.88,0.2
A,1336,2363.99,2802.85,0.17
A,1337,972.08,18.87,0.06
A,1338,2242.19,3739.01,0.12
A,1339,831.14,3218.61,0.2
A,1340,2268.01,127.31,0.03
A,1341,1106.38,1811.53,0.31
A,1342,446.08,3700.19,0.04
A,1343,2202.43,4063.69,0.11
A,1344,2633.78,4917.84,0.04
A,1345,954.86,1434.53,0.2
A,1346,3618.01,127.35,0.13
A,1347,4222.1,145.14,0.09
A,1348,2450.88,4244.71,0.08
A,1349,791.08,1036.36,0.04
A,1350,2314.41,44.45,0.04
A,1351,1113.75,745.8,0.36
A,1352,2456.76,3181.46,0.2
A,1353,4066.0,560.12,0.37
A,1354,2100.78,4705.45,0.03
A,1355,2702.58,3988.06,0.2
A,1356,741.06,4310.6,0.06
A,1357,3892.99,1913.43,0.03
A,1358,3139.33,2308.93,0.04
A,1359,3261.0,1788.44,0.11
A,1360,3984.18,2255.95,0.08
A,1361,2044.22,3364.54,0.08
A,1362,217.55,1268.15,0.09
A,1363,1928.88,2236.64,0.03
A,1364,3580.75,826.94,0.29
A,1365,2567.99,2997.48,0.2
A,1366,2947.93,4794.78,0.05
A,1367,904.2,2223.56,0.31
A,1368,4013.56,360.58,0.33
A,1369,4354.77,2264.61,0.26
A,1370,4634.19,1642.31,0.06
A,1371,1962.91,2928.33,0.2
A,1372,2215.25,1966.81,0.07
A,1373,693.48,4307.41,0.12
A,1374,1234.36,2308.66,0.1
A,1375,2005.81,141.95,0.09
A,1376,983.71,4002.63,0.21
A,1377,2052.18,58.46,0.08
A,1378,3000.23,2749.21,0.15
A,1379,528.25,1188.61,0.09
A,1380,1252.58,1829.36,0.2
A,1381,1979.37,1273.84,0.15
A,1382,2137.46,4705.1,0.2
A,1383,1040.12,946.28,0.2
A,1384,3406.4,1669.43,0.2
A,1385,2899.88,2778.76,0.06
A,1386,2954.16,996.39,0.07
A,1387,2154.26,2341.87,0.2
A,1388,293.04,4115.88,0.02
A,1389,1149.28,3250.74,0.39
A,1390,574.68,2621.47,0.06
A,1391,1002.28,1272.09,0.16
A,1392,3821.14,2426.04,0.09
A,1393,2013.77,3945.3,0.01
A,1394,2742.59,845.74,0.02
A,1395,4223.33,1264.34,0.03
A,1396,4832.32,3166.16,0.29
A,1397,1012.03,2804.83,0.01
A,1398,4662.94,689.07,0.18
A,1399,790.87,2510.15,0.03
A,1400,926.68,4747.19,0.12
A,1401,901.02,4564.93,0.03
A,1402,4408.79,4227.05,0.02
A,1403,2187.79,4987.33,0.11
A,1404,1848.38,4710.31,0.2
A,1405,4765.42,3884.35,0.07
A,1406,1599.93,2277.51,0.16
A,1407,613.94,3631.12,0.03
A,1408,827.07,707.28,0.1
A,1409,2452.71,4711.42,0.2
A,1410,2691.34,2094.83,0.01
A,1411,3203.69,2560.65,0.16
A,1412,2446.1,1635.53,0.03
A,1413,2946.43,4788.0,0.1
A,1414,4984.36,4349.43,0.05
A,1415,2678.93,4603.97,0.24
A,1416,3325.01,3639.13,0.13
A,1417,2324.06,827.48,0.05
A,1418,1720.45,1437.35,0.2
A,1419,1863.3,4594.09,0.04
A,1420,238.25,2026.44,0.14
A,1421,2096.92,3032.29,0.2
A,1422,1080.33,338.98,0.05
A,1423,4664.42,2554.81,0.14
A,1424,2552.22,2380.91,0.27
A,1425,1977.76,3955.66,0.11
A,1426,3236.36,1079.45,0.23
A,1427,4818.81,3831.86,0.15
A,1428,1543.51,3340.36,0.07
A,1429,2118.83,2773.26,0.05
A,1430,1280.62,2399.79,0.18
A,1431,2.97,2498.95,0.07
A,1432,2031.38,161.44,0.09
A,1433,559.34,2960.8,0.15
A,1434,4953.45,4786.45,0.07
A,1435,1910.67,4389.72,0.2
A,1436,3843.97,2858.62,0.01
A,1437,4473.18,664.9,0.21
A,1438,4997.91,171.4,0.19
A,1439,1480.33,2107.12,0.02
A,1440,1971.12,391.62,0.03
A,1441,2235.78,2603.44,0.05
A,1442,2371.67,3723.27,0.03
A,1443,1367.61,2245.56,0.2
A,1444,3820.32,3492.2,0.03
A,1445,4283.97,3380.09,0.17
A,1446,4318.52,4090.05,0.2
A,1447,3313.47,2838.46,0.01
A,1448,2023.47,4597.97,0.38
A,1449,1000.91,918.88,0.16
A,1450,4779.64,1703.62,0.06
A,1451,2601.36,2765.77,0.23
A,1452,470.24,2588.04,0.61
A,1453,111.69,377.74,0.07
A,1454,1606.27,4153.91,0.08
A,1455,3833.95,1372.11,0.2
A,1456,1860.03,11.71,0.2
A,1457,802.14,889.0,0.04
A,1458,164.01,2399.53,0.06
A,1459,127.28,3308.11,0.02
A,1460,3793.83,3313.77,0.12
A,1461,4140.48,1461.25,0.01
A,1462,502.48,3530.58,0.2
A,1463,71.2,4753.93,0.03
A,1464,4545.15,1634.72,0.06
A,1465,3641.43,399.93,0.02
A,1466,4170.49,561.44,0.09
A,1467,2327.48,267.5,0.08
A,1468,2790.26,4470.01,0.11
A,1469,2133.2,4783.63,0.03
A,1470,3611.58,989.87,0.16
A,1471,639.3,4666.41,0.02
A,1472,4658.25,2911.87,0.07
A,1473,1520.05,4306.81,0.02
A,1474,3287.9,2424.47,0.08
A,1475,2674.45,4623.94,0.05
A,1476,4470.69,2692.8,0.03
A,1477,2125.05,1465.87,0.07
A,1478,2563.14,1140.11,0.22
A,1479,2263.29,1939.66,0.17
A,1480,2516.84,357.76,0.02
A,1481,832.59,4971.55,0.05
A,1482,512.48,3434.02,0.12
A,1483,2201.61,1298.59,0.02
A,1484,2684.23,534.64,0.01
A,1485,3098.74,694.0,0.03
A,1486,266.33,343.65,0.02
A,1487,4696.53,2803.97,0.07
A,1488,2674.48,4474.07,0.05
A,1489,1803.01,2590.61,0.1
A,1490,2010.53,764.39,0.2
A,1491,1466.02,2120.68,0.24
A,1492,3960.28,4017.5,0.09
A,1493,929.24,1477.69,0.06
A,1494,3436.39,861.62,0.04
A,1495,2704.35,1650.15,0.49
A,1496,2206.72,193.53,0.08
A,1497,2266.79,3253.82,0.22
A,1498,157.27,667.75,0.09
A,1499,4153.93,1224.23,0.05
A,1500,710.26,221.46,0.08
A,1501,1622.58,2753.26,0.2
A,1502,4325.73,1980.44,0.07
A,1503,4357.61,4127.04,0.14
A,1504,2996.27,4321.08,0.02
A,1505,3791.39,3089.08,0.23
A,1506,4337.1,4672.68,0.04
A,1507,4929.14,1752.45,0.04
A,1508,3891.74,3711.91,0.2
A,1509,1011.27,1494.98,0.03
A,1510,2504.78,723.92,0.34
A,1511,2862.2,1822.61,0.18
A,1512,2830.29,1448.59,0.02
A,1513,3487.28,72.8,0.24
A,1514,3076.87,1442.71,0.24
A,1515,2646.69,2006.73,0.02
A,1516,320.14,578.78,0.03
A,1517,1880.36,1789.07,0.04
A,1518,4141.81,3712.76,0.03
A,1519,2794.96,1979.83,0.2
A,1520,4659.89,1802.2,0.09
A,1521,3481.42,4115.31,0.17
A,1522,2070.23,4615.28,0.35
A,1523,2313.05,2534.04,0.05
A,1524,264.4,514.34,0.23
A,1525,4362.08,1445.37,0.19
A,1526,4656.48,2658.95,0.02
A,1527,3719.45,4986.33,0.2
A,1528,2359.26,4799.96,0.04
A,1529,4922.97,2877.13,0.07
A,1530,3493.16,4284.81,0.13
A,1531,1050.17,1553.56,0.13
A,1532,1674.39,1784.66,0.15
A,1533,2768.94,3758.31,0.04
A,1534,2792.32,3140.07,0.04
A,1535,2610.63,178.97,0.1
A,1536,916.95,4031.44,0.02
A,1537,1835.09,702.58,0.04
A,1538,2242.5,3746.89,0.2
A,1539,4752.39,3215.01,0.2
A,1540,4135.54,953.24,0.02
A,1541,4808.4,2562.53,0.14
A,1542,2080.63,1201.33,0.3
A,1543,2350.25,2661.18,0.03
A,1544,1859.33,1894.02,0.04
A,1545,4429.8,4341.85,0.02
A,1546,3789.79,4917.83,0.09
A,1547,3486.68,375.08,0.15
A,1548,752.03,1927.86,0.08
A,1549,2440.92,285.57,0.2
A,1550,1846.34,3554.74,0.06
A,1551,4741.72,2124.33,0.09
A,1552,2903.7,4183.11,0.12
A,1553,528.42,625.04,0.2
A,1554,823.86,3016.87,0.04
A,1555,2743.84,3612.37,0.03
