Feature,Instance,LocX,LocY,Checkin
A,582,819617.78,13569813.47,0.3024648862126319
A,583,811183.79,13582720.83,0.10216231303742897
A,584,813121.65,13578022.99,0.4385115910331001
A,585,806365.57,13614724.71,0.5898489310173748
A,586,854971.17,13550455.21,0.248530593516776
A,587,809735.01,13616183.73,0.4127585052752619
A,588,807984.74,13593509.82,0.4641918503374326
A,589,828871.03,13599020.7,0.2372546169450027
A,590,787657.35,13572674.72,0.9774897727090606
A,591,838330.22,13622770.51,0.9463021268116802
A,592,822597.29,13590604.02,0.04961537700147879
A,593,805118.89,13528166.66,0.7891625762640532
A,594,789328.02,13608342.87,0.05856251075022712
A,595,809391.4,13568417.93,0.6588016498884962
A,596,802660.15,13580759.5,0.6239388107544379
A,597,841771.87,13584077.39,0.06282848830425902
A,598,802510.99,13570499.55,0.4879100474354516
A,599,813563.37,13623761.75,0.8114312630464365
A,600,789676.64,13611137.29,0.10311731281386703
A,601,803051.69,13537065.6,0.7086185111381608
A,602,812447.13,13611652.96,0.2686098781090106
A,603,817301.0,13577443.84,0.7329361358210815
A,604,821443.03,13631355.37,0.4032209840064562
A,605,820147.0,13556719.0,0.430070007427356
A,606,858575.47,13556872.7,0.5692099338144065
A,607,818709.13,13615337.28,0.9752498709775016
A,608,858851.16,13561137.28,0.31709363931774315
A,609,818153.97,13605694.35,0.8979116935924277
A,610,836653.21,13570505.11,0.2835121575071451
A,611,855510.43,13566992.32,0.5916992608058893
A,612,798165.37,13541878.15,0.576334580237102
A,613,832432.3,13652024.51,0.1333685321077388
A,614,851464.11,13612126.31,0.7126390925960495
A,615,815655.79,13572927.54,0.2302486817959151
A,616,802458.16,13557735.86,0.4576207226935906
A,617,823748.29,13616678.24,0.6680841284801696
A,618,809048.81,13609057.9,0.5406063743855958
A,619,777986.55,13559095.76,0.8342243643530209
A,620,830366.95,13548556.25,0.06758536058839383
A,621,813458.89,13592322.55,0.6095623164784706
A,622,872124.32,13545495.64,0.17608255381016502
A,623,828871.03,13582248.59,0.7041505711418693
A,624,857484.99,13544145.77,0.2227437353777696
A,625,822662.39,13578049.72,0.35895035317357626
A,626,882825.47,13561825.59,0.6355043196302853
A,627,836648.05,13539398.92,0.13974815809237573
A,628,815866.76,13601835.17,0.15416758747797146
A,629,829600.96,13588570.29,0.3209277622472916
A,630,814842.88,13635353.76,0.4445847592555692
A,631,815507.9,13541268.93,0.6705627189140914
A,632,819825.54,13564703.54,0.7144056565859924
A,633,871688.87,13636581.12,0.7231338499986514
A,634,852792.17,13566022.23,0.7357306492283491
A,635,814143.68,13613291.3,0.9904255873762376
A,636,839656.33,13560431.16,0.20867422289320808
A,637,825916.56,13599339.23,0.35017497856501645
A,638,800979.82,13588066.87,0.5563386429141134
A,639,800162.32,13595130.34,0.6822995352206732
A,640,801137.3,13568470.28,0.5537591608961541
A,641,827951.03,13599900.57,0.603765788176585
A,642,832452.94,13626373.52,0.3765039846316187
A,643,823987.98,13629816.15,0.7785397396617021
A,644,837092.61,13641544.04,0.6275709633750188
A,645,777939.79,13545035.66,0.6015426328806115
A,646,872482.72,13603165.0,0.5518901292359495
A,647,832084.5,13606342.55,0.08876499801441984
A,648,803606.86,13548636.45,0.7658252194200167
A,649,812996.48,13607269.2,0.8555265715254191
A,650,858614.56,13530984.47,0.04504441446771268
A,651,862808.45,13538163.76,0.9669040890256828
A,652,887250.83,13778957.46,0.3871708911193232
A,653,990977.39,13586068.79,0.5771763313807374
A,654,1019008.16,13414767.01,0.5788797789583288
A,655,1042068.14,13477545.18,0.10284164459524757
A,656,918819.76,13352171.49,0.10788154616500067
A,657,931954.75,13391493.89,0.8274747901964181
A,658,1001967.2,13628560.94,0.7936699961376081
A,659,1001579.04,13627710.03,0.5754617259307375
A,660,814204.7,13446386.64,0.4188960840383701
A,661,811608.03,13449549.72,0.592946358176436
A,662,938718.08,13498101.83,0.19519137152572494
A,663,758652.48,13489734.16,0.1891401116034659
A,664,769995.4,13353044.68,0.33487291130842955
A,665,686985.14,13476230.94,0.9817137762525512
A,666,606230.14,13432327.65,0.19111403779240546
A,667,781621.35,13466065.66,0.4148401486479769
A,668,749027.81,13488805.28,0.6202348006051563
A,669,998945.32,13585632.2,0.18283278950516768
A,670,999888.7,13583869.11,0.32502360519773954
A,671,873084.48,13382088.19,0.6186852802790758
A,672,998333.53,13361807.74,0.5426687183251945
A,673,953811.21,13511696.38,0.9362525134134866
A,674,934205.4,13489470.2,0.05047073806377257
A,675,981653.17,13504680.81,0.6078031043704082
A,676,809800.21,13289349.89,0.8211484816568569
A,677,786393.22,13350104.36,0.3714655675843653
A,678,773578.73,13514975.29,0.3469352653282568
A,679,887044.79,13759059.03,0.2575542716793585
A,680,872825.71,13309518.96,0.31609490375506044
A,681,1031583.64,13229232.49,0.8187702819718176
A,682,1060087.19,13409054.53,0.7022750910015911
A,683,1047192.84,13421447.34,0.1908808193981716
A,684,989207.95,13355232.1,0.10713204842171886
A,685,1026424.11,13530782.88,0.9034455116606755
A,686,1025967.55,13528818.21,0.32692172178027945
A,687,840142.99,13446582.66,0.2300664759944592
A,688,1044058.66,13719463.77,0.9241763510513106
A,689,886868.47,13401898.63,0.7521904034002981
A,690,971704.62,13417426.66,0.7610878500271897
A,691,1042141.57,13329567.74,0.09461912137710916
A,692,932506.26,13351527.74,0.0940991274834342
A,693,1026388.84,13298140.79,0.8699461635329112
A,694,770713.03,13463005.04,0.6617809489294048
A,695,853398.48,13448198.73,0.8594568195818245
A,696,1022975.59,13671058.66,0.4112036862562144
A,697,663726.55,13233249.82,0.2338720323307636
A,698,597547.6,13390874.64,0.6185557476442051
A,699,597987.7,13435779.19,0.4673807387284494
A,700,595019.22,13424889.97,0.5148378227110004
A,701,837986.8,13358419.68,0.2457111177450746
A,702,658948.87,13343646.78,0.4688675410083775
A,703,951194.72,13389690.71,0.8670573946171035
A,704,765719.5,13353867.75,0.3693427803044688
A,705,1015361.78,13409688.26,0.8667758954650465
A,706,807579.98,13353570.38,0.15592534544191727
A,707,820955.23,13308552.22,0.6070896229049506
A,708,906939.88,13383386.83,0.5747784100350156
A,709,718079.2,13465238.13,0.06612558218483232
A,710,1029474.27,13642029.64,0.920835540109053
A,711,979774.29,13368356.65,0.12161529604145285
A,712,885082.54,13431154.86,0.3176569216622513
A,713,979375.96,13404716.44,0.7332501474943129
A,714,839900.7,13477395.93,0.5333259361519498
A,715,866200.64,13425145.02,0.6003093394564755
A,716,1047682.42,13385616.58,0.4780211922829584
A,717,815643.38,13333052.7,0.25552532956629603
A,718,894139.38,13560795.36,0.08555774431034835
A,719,1027228.33,13440894.69,0.17174513002270153
A,720,810232.8,13329045.39,0.920392151422992
A,721,698577.75,13459451.04,0.9017112714806992
A,722,1069146.32,13525514.8,0.1804149370156818
A,723,791436.1,13456416.04,0.08059667775385647
A,724,739646.25,13458606.81,0.8145446260377432
A,725,729513.51,13322382.88,0.7878453875189853
A,726,986022.39,13589538.15,0.08313719263671393
A,727,898834.96,13440444.73,0.4047732207591687
A,728,1066805.73,13636643.5,0.3669624391626096
A,729,659416.12,13306909.42,0.2237321062689147
A,730,765617.52,13438583.64,0.6369117991670811
A,731,792371.69,13497086.09,0.7898134564302216
A,732,929191.57,13405881.43,0.002029247924621891
A,733,754868.62,13439258.58,0.13081764301794974
A,734,1009885.16,13538456.68,0.3549983324302187
A,735,1008894.44,13538817.54,0.9501073858737368
A,736,1024679.36,13535034.1,0.6847047714252706
A,737,873976.76,13451024.33,0.2682101645705698
A,738,1041418.27,13159204.86,0.7183387033249201
A,739,916450.48,13313815.84,0.3673017036804445
A,740,916049.06,13314861.66,0.7191858388698243
A,741,1015539.4,13480565.69,0.9751390497862148
A,742,1061947.97,13248209.84,0.9408352200205548
A,743,1052302.34,13322830.61,0.3890144351161595
A,744,1055422.37,13378468.47,0.4633343135835711
A,745,887627.02,13385809.26,0.7030190045228568
A,746,1055637.3,13600532.07,0.2435998956192333
A,747,824886.73,13310279.66,0.9095715494926556
A,748,796887.34,13381314.13,0.8708667121327923
A,749,797361.05,13381104.74,0.3388281679683919
A,750,797578.72,13384185.4,0.3903127939393607
A,751,803130.41,13354356.69,0.8940943164954527
A,752,1057877.6,13578915.11,0.3335075460213989
A,753,1038186.31,13633069.44,0.6284660329502175
A,754,1061721.17,13447642.96,0.8498138127264214
A,755,1040171.72,13618350.0,0.12675308949343833
A,756,784090.7,13487021.04,0.4701068100071392
A,757,820351.65,13516055.64,0.513029210771085
A,758,751973.25,13483537.2,0.4093351640182229
A,759,788321.51,13326298.86,0.8138554359589814
A,760,872048.32,13314833.82,0.8128074657523451
A,761,796067.35,13341779.0,0.5270823432630731
A,762,859792.32,13378206.74,0.38555544820563203
A,763,898786.85,13404683.03,0.2487672243547025
A,764,894760.01,13335576.48,0.05729450940351066
A,765,896096.37,13468449.1,0.31681121389981504
A,766,974179.7,13514524.22,0.022049479311366586
A,767,946995.21,13589528.13,0.3523429350749536
A,768,844268.16,13430781.75,0.5576767655306835
A,769,807344.98,13457784.85,0.3399867924297322
A,770,897746.8,13453080.33,0.8197080445245638
A,771,1011939.95,13369930.39,0.9818648776926312
A,772,831983.35,13546981.4,0.6492796662811546
A,773,796271.58,13501953.22,0.5051643006416497
A,774,799983.06,13379492.01,0.002742680968017109
A,775,760940.47,13511224.15,0.2420455971027987
A,776,801915.34,13503336.5,0.9659333484787428
A,777,1119749.1,13188446.62,0.4183084580855028
A,778,1000841.07,13314811.54,0.5367185127200019
A,779,1050330.87,13443908.52,0.8142613075336749
A,780,848691.96,13472532.14,0.9404394557265359
A,781,969047.14,13528038.58,0.8631113707497821
A,782,969973.66,13528162.2,0.5671743187526438
A,783,1028544.33,13749100.91,0.20277500778274804
A,784,775055.9,13370146.46,0.1623936055823515
A,785,1052763.48,13456312.46,0.7823398777864037
A,786,842837.68,13326815.64,0.5518275053795183
A,787,889603.0,13354353.35,0.7622662427426048
A,788,995200.05,13360626.04,0.8363035742784046
A,789,721274.72,13471657.84,0.13278170663700414
A,790,974777.06,13394318.38,0.013121201454795006
A,791,842134.71,13380560.11,0.3426042754474761
A,792,805596.25,13357193.44,0.795003676143993
A,793,882065.46,13466493.34,0.9430342735670556
A,794,760148.03,13420251.16,0.4246399956445753
A,795,759527.35,13418843.37,0.9326089638438614
A,796,766491.62,13330161.38,0.9315723038713352
A,797,1006757.07,13598219.91,0.1801547739653536
A,798,638210.19,13451847.4,0.4726816009764241
A,799,711672.76,13109447.65,0.4798096749694173
A,800,838935.56,13426285.51,0.7422780375846909
A,801,710622.85,13127626.44,0.4402503115911504
A,802,903861.33,13406351.44,0.3611693427834878
A,803,903525.79,13404690.82,0.12569194108010884
A,804,785304.33,13368363.33,0.01988765471550702
A,805,945050.38,13465693.66,0.5316904030444621
A,806,943822.79,13463516.26,0.39886287759829997
A,807,943634.46,13465570.03,0.2664971314732456
A,808,777383.88,13289620.53,0.31465938906480584
A,809,738355.69,13426099.51,0.13235758549541365
A,810,950684.14,13463673.3,0.8603027722201213
A,811,997530.55,13626003.75,0.7298742535969631
A,812,998066.55,13626469.3,0.7154049126303996
A,813,991865.01,13623928.82,0.2193090176282465
A,814,991287.11,13621251.34,0.6511434435806124
A,815,992900.27,13624487.92,0.11316069016900855
A,816,765155.45,13499359.27,0.8147342791764606
A,817,820201.78,13449994.11,0.8989809584483122
A,818,681965.99,13391643.13,0.9530400061021772
A,819,1002480.68,13589361.06,0.12927780082236873
A,820,985427.88,13594816.26,0.25313428704846075
A,821,1069021.99,13543758.18,0.8566491036616226
A,822,692982.06,13407141.09,0.8967598473333219
A,823,860662.42,13747746.58,0.026699932181702524
A,824,752871.78,13371664.51,0.1853212295640434
A,825,789925.64,13448756.72,0.8658867024710609
A,826,1043621.16,13163781.3,0.3291437016973208
A,827,731678.21,13258447.52,0.7786268836980204
A,828,819547.49,13462493.83,0.4324427784068091
A,829,730496.11,13255335.67,0.5564637132015723
A,830,732886.25,13256626.52,0.951586028464136
A,831,733371.09,13255801.22,0.8362735645386841
A,832,732615.61,13258396.28,0.4882376902890415
A,833,732356.45,13260027.94,0.5408058271674487
A,834,905921.33,13392155.46,0.5712478153971842
A,835,762047.26,13310555.87,0.8158880251801168
A,836,727611.72,13515426.36,0.8980346551599873
A,837,951213.03,13434105.21,0.3838310749655801
A,838,1059101.43,13322443.02,0.3833729455556648
A,839,1022810.23,13494241.54,0.3312204256535358
A,840,1026673.04,13491407.03,0.4744503624563576
A,841,1068068.37,13332084.84,0.7578054343371284
A,842,1012228.69,13351728.22,0.09052723434983956
A,843,919242.48,13431069.1,0.1828094344750537
A,844,1012210.52,13353024.63,0.4880143056970986
A,845,773662.94,13434194.31,0.5944597871513136
A,846,1004384.71,13595605.91,0.6941488498904099
A,847,1004848.53,13597441.39,0.5060940830535833
A,848,1004936.44,13596434.55,0.12661374373770895
A,849,1003414.56,13600056.5,0.8276223609543557
A,850,1005744.76,13597905.83,0.9698206490462884
A,851,913928.27,13342059.67,0.022597553000436532
A,852,989449.9,13543778.23,0.3877581655365483
A,853,990705.12,13541149.75,0.4224565710592081
A,854,925478.66,13422106.68,0.3758531088386093
A,855,1075222.38,13646483.56,0.6077254434487581
A,856,1075581.07,13645667.18,0.14985018590042032
A,857,647207.97,13279171.24,0.5464568572839759
A,858,810846.46,13278390.49,0.9397541569337218
A,859,1010328.48,13612394.72,0.3347660757097716
A,860,989547.08,13486753.74,0.025677234346535127
A,861,999322.48,13621601.06,0.6351479141735601
A,862,1065763.59,13503579.3,0.4286259204903361
A,863,1066089.59,13503629.42,0.09458199155256576
A,864,625386.39,13437934.32,0.4248269007853762
A,865,872747.66,13385081.97,0.6327831915640015
A,866,911891.76,13289197.3,0.4301870139245108
A,867,1013660.13,13504148.44,0.8436479309024809
A,868,648461.75,13287389.67,0.7950933642531329
A,869,709653.51,13412234.32,0.26902863857688397
A,870,623974.24,13364097.63,0.6540207200380032
A,871,1007900.57,13612765.61,0.4379099056660659
A,872,781870.6,13337561.2,0.2244458870668208
A,873,661729.79,13445086.88,0.2644115876935672
A,874,990790.14,13580594.66,0.7736671647144678
A,875,845047.19,13449902.78,0.2932357461167244
A,876,1002553.45,13631865.47,0.5466863592809234
A,877,1001844.89,13631514.63,0.6257953201625643
A,878,1043848.46,13411652.93,0.5204736328883148
A,879,1043029.76,13412277.75,0.3605148286135968
A,880,730555.69,13595464.46,0.9831048828304204
A,881,752073.32,13414902.88,0.4723864652153443
A,882,1103519.85,13148942.68,0.9059383584952208
A,883,984418.01,13484317.95,0.11630367006351028
A,884,1000806.7,13605511.69,0.14362643826151378
A,885,1001842.87,13607651.22,0.6269263879657049
A,886,1071360.96,13538189.38,0.8836033571071541
A,887,557118.56,13392478.45,0.5786599314887781
A,888,829994.29,13530050.03,0.21361380895671267
A,889,848211.99,13485012.93,0.9688954383396264
A,890,752611.19,13564134.41,0.003698039956008703
A,891,1071767.93,13297502.61,0.07895555094007599
A,892,1067080.54,13604306.6,0.1826399106014953
A,893,986296.85,13370214.4,0.8891649201214209
A,894,632431.71,13316611.38,0.8679361299487869
A,895,1066823.79,13664077.62,0.5844790770431437
A,896,1005245.63,13631063.56,0.8347652365543918
A,897,792889.23,13299273.48,0.24435214097510305
A,898,1034596.67,13641782.38,0.5464502835358889
A,899,851612.37,13478623.29,0.6338597617651679
A,900,988189.43,13661953.68,0.5605842246996869
A,901,907268.12,13406878.25,0.26367499628255664
A,902,912842.13,13747217.54,0.7699051753533298
A,903,961018.76,13544705.99,0.8194493014197084
A,904,833925.5,13501392.99,0.6017943686225616
A,905,1008682.35,13527918.29,0.1844090495849728
A,906,760128.24,13412801.22,0.017912001300720237
A,907,931486.81,13416189.28,0.2970682171830047
A,908,860935.97,13685265.78,0.8199821889992788
A,909,831822.35,13431756.29,0.8752680949160178
A,910,1071750.89,13522622.36,0.8095269422764687
A,911,967834.3,13380777.29,0.20005885381880611
A,912,780043.6,13416270.58,0.580602801572244
A,913,783478.11,13279748.17,0.20496987546592732
A,914,806782.82,13277109.67,0.1974365293349136
A,915,770217.98,13426731.01,0.4994913971980517
A,916,902693.02,13405003.79,0.6525788987037591
A,917,650316.17,13440072.74,0.816662162448997
A,918,890295.71,13538380.95,0.5708254708064147
A,919,760427.11,13560107.05,0.3560271026369344
A,920,673402.72,13449110.89,0.8237124965399468
A,921,737200.7,13437289.45,0.4270022188272313
A,922,1017687.62,13326273.24,0.5357996481694303
A,923,880666.26,13366198.18,0.4096750785640264
A,924,1028110.05,13741550.73,0.2141447992038954
A,925,999456.96,13606274.61,0.956013332459136
A,926,1047512.53,13405859.16,0.5762937662713716
A,927,1031905.94,13375728.62,0.2834040188472482
A,928,682895.62,13455356.86,0.5410383704899973
A,929,1018252.58,13545642.66,0.35578139516852103
A,930,783377.39,13306480.62,0.16434618183333916
A,931,1035877.28,13160757.44,0.8250130091365117
A,932,1058894.63,13463765.74,0.8578233890197885
A,933,994784.26,13509457.73,0.7396614429376598
A,934,771008.38,13337284.98,0.015323431527732525
A,935,771946.36,13336848.39,0.8505846267670489
A,936,770353.18,13341856.97,0.2830077443838103
A,937,1068987.9,13297038.17,0.4832846259794684
A,938,1003381.21,13617440.05,0.05455642141089745
A,939,1004495.87,13616934.41,0.9512584882369676
A,940,793771.76,13368392.29,0.36716260097322395
A,941,794761.0,13369507.16,0.5778891531523758
A,942,793719.91,13370829.19,0.4235239862567303
A,943,766818.34,13276177.45,0.05527478787917661
A,944,655176.13,13386548.79,0.302329087710852
A,945,754221.47,13320149.79,0.139666705186282
A,946,1031587.67,13609456.63,0.3605342614678441
A,947,886948.43,13390386.81,0.7450133351607096
A,948,886072.95,13392602.08,0.5275489054472005
A,949,887784.87,13392608.76,0.6866901727720889
A,950,990096.76,13414390.56,0.1590706013614327
A,951,877924.62,13360873.3,0.5861650470533339
A,952,625731.71,13447003.66,0.6992264413235243
A,953,1109812.55,13101982.12,0.7327900751041723
A,954,869616.07,13334217.69,0.1390157379293958
A,955,645021.04,13456068.55,0.7026215997134114
A,956,645114.03,13453521.38,0.5585109770281931
A,957,644178.86,13451699.27,0.8024974650131732
